课程1,课程2,相似度
软件开发与测试实训_mooc.txt,嵌入式开发环境与工具.txt,0.1585
软件开发与测试实训_mooc.txt,嵌入式开发环境与工具_mooc.txt,0.0779
软件开发与测试实训_mooc.txt,嵌入式系统开发.txt,0.2707
软件开发与测试实训_mooc.txt,嵌入式系统开发_mooc.txt,0.3328
软件开发与测试实训_mooc.txt,微机原理与接口技术.txt,0.3529
软件开发与测试实训_mooc.txt,微机原理与接口技术_mooc.txt,0.3705
软件开发与测试实训_mooc.txt,操作系统原理1.txt,0.1322
软件开发与测试实训_mooc.txt,操作系统原理1_mooc.txt,0.3644
软件开发与测试实训_mooc.txt,操作系统原理2.txt,0.2263
软件开发与测试实训_mooc.txt,操作系统原理2_mooc.txt,0.4364
软件开发与测试实训_mooc.txt,数字逻辑电路.txt,0.3493
软件开发与测试实训_mooc.txt,数字逻辑电路_mooc.txt,0.1193
软件开发与测试实训_mooc.txt,数据库原理与应用1.txt,0.2955
软件开发与测试实训_mooc.txt,数据库原理与应用1_mooc.txt,0.1315
软件开发与测试实训_mooc.txt,数据库原理与应用2.txt,0.2449
软件开发与测试实训_mooc.txt,数据库原理与应用2_mooc.txt,0.2449
软件开发与测试实训_mooc.txt,数据结构1.txt,0.2005
软件开发与测试实训_mooc.txt,数据结构1_mooc.txt,0.3334
软件开发与测试实训_mooc.txt,数据结构2.txt,0.2440
软件开发与测试实训_mooc.txt,数据结构2_mooc.txt,0.0697
软件开发与测试实训_mooc.txt,概率论与数理统计.txt,0.3244
软件开发与测试实训_mooc.txt,概率论与数理统计_mooc.txt,0.2853
软件开发与测试实训_mooc.txt,游戏程序设计.txt,0.1920
软件开发与测试实训_mooc.txt,游戏程序设计_mooc.txt,0.2802
软件开发与测试实训_mooc.txt,知识产权与软件保护.txt,0.3139
软件开发与测试实训_mooc.txt,知识产权与软件保护_mooc.txt,0.3759
软件开发与测试实训_mooc.txt,离散数学.txt,0.4150
软件开发与测试实训_mooc.txt,离散数学_mooc.txt,0.2888
软件开发与测试实训_mooc.txt,算法设计与分析.txt,0.3274
软件开发与测试实训_mooc.txt,算法设计与分析_mooc.txt,0.3778
软件开发与测试实训_mooc.txt,线性代数1.txt,0.3962
软件开发与测试实训_mooc.txt,线性代数1_mooc.txt,0.2749
软件开发与测试实训_mooc.txt,线性代数2.txt,0.2815
软件开发与测试实训_mooc.txt,线性代数2_mooc.txt,0.4825
软件开发与测试实训_mooc.txt,线性代数3.txt,0.3550
软件开发与测试实训_mooc.txt,线性代数3_mooc.txt,0.4029
软件开发与测试实训_mooc.txt,线性代数4.txt,0.3382
软件开发与测试实训_mooc.txt,线性代数4_mooc.txt,0.3749
软件开发与测试实训_mooc.txt,线性代数5.txt,0.2173
软件开发与测试实训_mooc.txt,线性代数5_mooc.txt,0.3759
软件开发与测试实训_mooc.txt,编译原理1.txt,0.2134
软件开发与测试实训_mooc.txt,编译原理1_mooc.txt,0.4030
软件开发与测试实训_mooc.txt,编译原理2.txt,0.3152
软件开发与测试实训_mooc.txt,编译原理2_mooc.txt,0.2615
软件开发与测试实训_mooc.txt,计算机导论.txt,0.1771
软件开发与测试实训_mooc.txt,计算机导论_mooc.txt,0.0676
软件开发与测试实训_mooc.txt,计算机网络A.txt,0.2456
软件开发与测试实训_mooc.txt,计算机网络A_mooc.txt,0.2344
软件开发与测试实训_mooc.txt,软件企业管理与文化.txt,0.3040
软件开发与测试实训_mooc.txt,软件企业管理与文化_mooc.txt,0.2974
软件开发与测试实训_mooc.txt,软件开发与测试实训.txt,0.1062
软件开发与测试实训_mooc.txt,软件开发与测试实训_mooc.txt,0.8097
软件开发与测试实训_mooc.txt,软件测试技术.txt,0.4237
软件开发与测试实训_mooc.txt,软件测试技术_mooc.txt,0.8097
软件开发与测试实训_mooc.txt,软件设计.txt,0.3674
软件开发与测试实训_mooc.txt,软件设计_mooc.txt,0.1047
软件开发与测试实训_mooc.txt,软件项目管理.txt,0.4007
软件开发与测试实训_mooc.txt,软件项目管理_mooc.txt,0.2599
软件开发与测试实训_mooc.txt,需求工程与UML建模.txt,0.2950
软件开发与测试实训_mooc.txt,需求工程与UML建模_mooc.txt,0.3069
软件开发与测试实训_mooc.txt,面向对象程序设计C++（A）.txt,0.1750
软件开发与测试实训_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.2400
软件开发与测试实训_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.1721
软件开发与测试实训_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.2857
软件开发与测试实训_mooc.txt,高级软件工程.txt,0.4966
软件开发与测试实训_mooc.txt,高级软件工程_mooc.txt,0.3194
软件测试技术.txt,.NET程序设计A.txt,0.2387
软件测试技术.txt,.NET程序设计A_mooc.txt,0.2174
软件测试技术.txt,CC++语言程序设计.txt,0.0531
软件测试技术.txt,CC++语言程序设计_mooc.txt,0.1753
软件测试技术.txt,IT基础实训.txt,0.2101
软件测试技术.txt,IT基础实训_mooc.txt,0.1632
软件测试技术.txt,J2EE框架.txt,0.2860
软件测试技术.txt,J2EE框架_mooc.txt,0.2862
软件测试技术.txt,Java框架.txt,0.1838
软件测试技术.txt,Java框架_mooc.txt,0.4077
软件测试技术.txt,JAVA程序设计A.txt,0.1354
软件测试技术.txt,JAVA程序设计A_mooc.txt,0.4077
软件测试技术.txt,Linux程序设计.txt,0.1881
软件测试技术.txt,Linux程序设计_mooc.txt,-0.0161
软件测试技术.txt,oracle数据库.txt,0.1937
软件测试技术.txt,oracle数据库_mooc.txt,0.1486
软件测试技术.txt,python语言程序设计.txt,0.1939
软件测试技术.txt,python语言程序设计_mooc.txt,0.2550
软件测试技术.txt,Visual C++程序设计.txt,0.2716
软件测试技术.txt,Visual C++程序设计_mooc.txt,0.1676
软件测试技术.txt,Web开发基础与JSP.txt,0.2811
软件测试技术.txt,Web开发基础与JSP_mooc.txt,0.3781
软件测试技术.txt,人机交互技术.txt,0.3479
软件测试技术.txt,人机交互技术_mooc.txt,0.3025
软件测试技术.txt,信息安全A.txt,0.2806
软件测试技术.txt,信息安全A_mooc.txt,0.1883
软件测试技术.txt,嵌入式开发环境与工具.txt,0.1977
软件测试技术.txt,嵌入式开发环境与工具_mooc.txt,0.2958
软件测试技术.txt,嵌入式系统开发.txt,0.2381
软件测试技术.txt,嵌入式系统开发_mooc.txt,0.4634
软件测试技术.txt,微机原理与接口技术.txt,0.1713
软件测试技术.txt,微机原理与接口技术_mooc.txt,0.2744
软件测试技术.txt,操作系统原理1.txt,0.0729
软件测试技术.txt,操作系统原理1_mooc.txt,0.4533
软件测试技术.txt,操作系统原理2.txt,0.2259
软件测试技术.txt,操作系统原理2_mooc.txt,0.2406
软件测试技术.txt,数字逻辑电路.txt,0.1991
软件测试技术.txt,数字逻辑电路_mooc.txt,0.1501
软件测试技术.txt,数据库原理与应用1.txt,0.2635
软件测试技术.txt,数据库原理与应用1_mooc.txt,0.3844
软件测试技术.txt,数据库原理与应用2.txt,0.1658
软件测试技术.txt,数据库原理与应用2_mooc.txt,0.3738
软件测试技术.txt,数据结构1.txt,0.3069
软件测试技术.txt,数据结构1_mooc.txt,0.1458
软件测试技术.txt,数据结构2.txt,0.2683
软件测试技术.txt,数据结构2_mooc.txt,0.2071
软件测试技术.txt,概率论与数理统计.txt,0.3791
软件测试技术.txt,概率论与数理统计_mooc.txt,0.3092
软件测试技术.txt,游戏程序设计.txt,0.3009
软件测试技术.txt,游戏程序设计_mooc.txt,0.1411
软件测试技术.txt,知识产权与软件保护.txt,0.2595
软件测试技术.txt,知识产权与软件保护_mooc.txt,0.4613
软件测试技术.txt,离散数学.txt,0.3507
软件测试技术.txt,离散数学_mooc.txt,0.2723
软件测试技术.txt,算法设计与分析.txt,0.2010
软件测试技术.txt,算法设计与分析_mooc.txt,0.4726
软件测试技术.txt,线性代数1.txt,0.1800
软件测试技术.txt,线性代数1_mooc.txt,0.1405
软件测试技术.txt,线性代数2.txt,0.4322
软件测试技术.txt,线性代数2_mooc.txt,0.1708
软件测试技术.txt,线性代数3.txt,0.1904
软件测试技术.txt,线性代数3_mooc.txt,0.3261
软件测试技术.txt,线性代数4.txt,0.2460
软件测试技术.txt,线性代数4_mooc.txt,0.2120
软件测试技术.txt,线性代数5.txt,0.1648
软件测试技术.txt,线性代数5_mooc.txt,0.3614
软件测试技术.txt,编译原理1.txt,0.3411
软件测试技术.txt,编译原理1_mooc.txt,0.3386
软件测试技术.txt,编译原理2.txt,0.3654
软件测试技术.txt,编译原理2_mooc.txt,0.2469
软件测试技术.txt,计算机导论.txt,0.2438
软件测试技术.txt,计算机导论_mooc.txt,0.2296
软件测试技术.txt,计算机网络A.txt,0.2232
软件测试技术.txt,计算机网络A_mooc.txt,0.2395
软件测试技术.txt,软件企业管理与文化.txt,0.3539
软件测试技术.txt,软件企业管理与文化_mooc.txt,0.2901
软件测试技术.txt,软件开发与测试实训.txt,0.2367
软件测试技术.txt,软件开发与测试实训_mooc.txt,0.5368
软件测试技术.txt,软件测试技术.txt,0.8023
软件测试技术.txt,软件测试技术_mooc.txt,0.5368
软件测试技术.txt,软件设计.txt,0.4582
软件测试技术.txt,软件设计_mooc.txt,0.3520
软件测试技术.txt,软件项目管理.txt,0.1905
软件测试技术.txt,软件项目管理_mooc.txt,-0.0314
软件测试技术.txt,需求工程与UML建模.txt,0.2888
软件测试技术.txt,需求工程与UML建模_mooc.txt,0.1648
软件测试技术.txt,面向对象程序设计C++（A）.txt,0.1479
软件测试技术.txt,面向对象程序设计C++（A）_mooc.txt,0.0895
软件测试技术.txt,高级语言程序设计与算法初步（C语言）.txt,0.1945
软件测试技术.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.3272
软件测试技术.txt,高级软件工程.txt,0.3372
软件测试技术.txt,高级软件工程_mooc.txt,0.2897
软件测试技术_mooc.txt,.NET程序设计A.txt,0.0797
软件测试技术_mooc.txt,.NET程序设计A_mooc.txt,0.3730
软件测试技术_mooc.txt,CC++语言程序设计.txt,0.3533
软件测试技术_mooc.txt,CC++语言程序设计_mooc.txt,0.3275
软件测试技术_mooc.txt,IT基础实训.txt,0.0671
软件测试技术_mooc.txt,IT基础实训_mooc.txt,0.1762
软件测试技术_mooc.txt,J2EE框架.txt,0.2437
软件测试技术_mooc.txt,J2EE框架_mooc.txt,0.3346
软件测试技术_mooc.txt,Java框架.txt,0.2369
软件测试技术_mooc.txt,Java框架_mooc.txt,0.5045
软件测试技术_mooc.txt,JAVA程序设计A.txt,0.2070
软件测试技术_mooc.txt,JAVA程序设计A_mooc.txt,0.5045
软件测试技术_mooc.txt,Linux程序设计.txt,0.1244
软件测试技术_mooc.txt,Linux程序设计_mooc.txt,0.1295
软件测试技术_mooc.txt,oracle数据库.txt,0.1634
软件测试技术_mooc.txt,oracle数据库_mooc.txt,0.3396
软件测试技术_mooc.txt,python语言程序设计.txt,0.0864
软件测试技术_mooc.txt,python语言程序设计_mooc.txt,0.0321
软件测试技术_mooc.txt,Visual C++程序设计.txt,0.0712
软件测试技术_mooc.txt,Visual C++程序设计_mooc.txt,0.1850
软件测试技术_mooc.txt,Web开发基础与JSP.txt,0.3214
软件测试技术_mooc.txt,Web开发基础与JSP_mooc.txt,0.4080
软件测试技术_mooc.txt,人机交互技术.txt,0.3196
软件测试技术_mooc.txt,人机交互技术_mooc.txt,0.5794
软件测试技术_mooc.txt,信息安全A.txt,0.2263
软件测试技术_mooc.txt,信息安全A_mooc.txt,0.3703
软件测试技术_mooc.txt,嵌入式开发环境与工具.txt,0.1585
软件测试技术_mooc.txt,嵌入式开发环境与工具_mooc.txt,0.0779
软件测试技术_mooc.txt,嵌入式系统开发.txt,0.2707
软件测试技术_mooc.txt,嵌入式系统开发_mooc.txt,0.3328
软件测试技术_mooc.txt,微机原理与接口技术.txt,0.3529
软件测试技术_mooc.txt,微机原理与接口技术_mooc.txt,0.3705
软件测试技术_mooc.txt,操作系统原理1.txt,0.1322
软件测试技术_mooc.txt,操作系统原理1_mooc.txt,0.3644
软件测试技术_mooc.txt,操作系统原理2.txt,0.2263
软件测试技术_mooc.txt,操作系统原理2_mooc.txt,0.4364
软件测试技术_mooc.txt,数字逻辑电路.txt,0.3493
软件测试技术_mooc.txt,数字逻辑电路_mooc.txt,0.1193
软件测试技术_mooc.txt,数据库原理与应用1.txt,0.2955
软件测试技术_mooc.txt,数据库原理与应用1_mooc.txt,0.1315
软件测试技术_mooc.txt,数据库原理与应用2.txt,0.2449
软件测试技术_mooc.txt,数据库原理与应用2_mooc.txt,0.2449
软件测试技术_mooc.txt,数据结构1.txt,0.2005
软件测试技术_mooc.txt,数据结构1_mooc.txt,0.3334
软件测试技术_mooc.txt,数据结构2.txt,0.2440
软件测试技术_mooc.txt,数据结构2_mooc.txt,0.0697
软件测试技术_mooc.txt,概率论与数理统计.txt,0.3244
软件测试技术_mooc.txt,概率论与数理统计_mooc.txt,0.2853
软件测试技术_mooc.txt,游戏程序设计.txt,0.1920
软件测试技术_mooc.txt,游戏程序设计_mooc.txt,0.2802
软件测试技术_mooc.txt,知识产权与软件保护.txt,0.3139
软件测试技术_mooc.txt,知识产权与软件保护_mooc.txt,0.3759
软件测试技术_mooc.txt,离散数学.txt,0.4150
软件测试技术_mooc.txt,离散数学_mooc.txt,0.2888
软件测试技术_mooc.txt,算法设计与分析.txt,0.3274
软件测试技术_mooc.txt,算法设计与分析_mooc.txt,0.3778
软件测试技术_mooc.txt,线性代数1.txt,0.3962
软件测试技术_mooc.txt,线性代数1_mooc.txt,0.2749
软件测试技术_mooc.txt,线性代数2.txt,0.2815
软件测试技术_mooc.txt,线性代数2_mooc.txt,0.4825
软件测试技术_mooc.txt,线性代数3.txt,0.3550
软件测试技术_mooc.txt,线性代数3_mooc.txt,0.4029
软件测试技术_mooc.txt,线性代数4.txt,0.3382
软件测试技术_mooc.txt,线性代数4_mooc.txt,0.3749
软件测试技术_mooc.txt,线性代数5.txt,0.2173
软件测试技术_mooc.txt,线性代数5_mooc.txt,0.3759
软件测试技术_mooc.txt,编译原理1.txt,0.2134
软件测试技术_mooc.txt,编译原理1_mooc.txt,0.4030
软件测试技术_mooc.txt,编译原理2.txt,0.3152
软件测试技术_mooc.txt,编译原理2_mooc.txt,0.2615
软件测试技术_mooc.txt,计算机导论.txt,0.1771
软件测试技术_mooc.txt,计算机导论_mooc.txt,0.0676
软件测试技术_mooc.txt,计算机网络A.txt,0.2456
软件测试技术_mooc.txt,计算机网络A_mooc.txt,0.2344
软件测试技术_mooc.txt,软件企业管理与文化.txt,0.3040
软件测试技术_mooc.txt,软件企业管理与文化_mooc.txt,0.2974
软件测试技术_mooc.txt,软件开发与测试实训.txt,0.1062
软件测试技术_mooc.txt,软件开发与测试实训_mooc.txt,0.8097
软件测试技术_mooc.txt,软件测试技术.txt,0.4237
软件测试技术_mooc.txt,软件测试技术_mooc.txt,0.8097
软件测试技术_mooc.txt,软件设计.txt,0.3674
软件测试技术_mooc.txt,软件设计_mooc.txt,0.1047
软件测试技术_mooc.txt,软件项目管理.txt,0.4007
软件测试技术_mooc.txt,软件项目管理_mooc.txt,0.2599
软件测试技术_mooc.txt,需求工程与UML建模.txt,0.2950
软件测试技术_mooc.txt,需求工程与UML建模_mooc.txt,0.3069
软件测试技术_mooc.txt,面向对象程序设计C++（A）.txt,0.1750
软件测试技术_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.2400
软件测试技术_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.1721
软件测试技术_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.2857
软件测试技术_mooc.txt,高级软件工程.txt,0.4966
软件测试技术_mooc.txt,高级软件工程_mooc.txt,0.3194
软件设计.txt,.NET程序设计A.txt,0.1106
软件设计.txt,.NET程序设计A_mooc.txt,0.1575
软件设计.txt,CC++语言程序设计.txt,0.1312
软件设计.txt,CC++语言程序设计_mooc.txt,0.0917
软件设计.txt,IT基础实训.txt,0.1558
软件设计.txt,IT基础实训_mooc.txt,0.2961
软件设计.txt,J2EE框架.txt,0.2181
软件设计.txt,J2EE框架_mooc.txt,0.3733
软件设计.txt,Java框架.txt,0.2421
软件设计.txt,Java框架_mooc.txt,0.3379
软件设计.txt,JAVA程序设计A.txt,0.2266
软件设计.txt,JAVA程序设计A_mooc.txt,0.3379
软件设计.txt,Linux程序设计.txt,0.1260
软件设计.txt,Linux程序设计_mooc.txt,0.1104
软件设计.txt,oracle数据库.txt,0.0313
软件设计.txt,oracle数据库_mooc.txt,0.1255
软件设计.txt,python语言程序设计.txt,0.0761
软件设计.txt,python语言程序设计_mooc.txt,0.1472
软件设计.txt,Visual C++程序设计.txt,0.2434
软件设计.txt,Visual C++程序设计_mooc.txt,0.2956
软件设计.txt,Web开发基础与JSP.txt,0.3025
软件设计.txt,Web开发基础与JSP_mooc.txt,0.1891
软件设计.txt,人机交互技术.txt,0.2537
软件设计.txt,人机交互技术_mooc.txt,0.1179
软件设计.txt,信息安全A.txt,0.3762
软件设计.txt,信息安全A_mooc.txt,0.3950
软件设计.txt,嵌入式开发环境与工具.txt,0.3093
软件设计.txt,嵌入式开发环境与工具_mooc.txt,0.2474
软件设计.txt,嵌入式系统开发.txt,0.3851
软件设计.txt,嵌入式系统开发_mooc.txt,0.3518
软件设计.txt,微机原理与接口技术.txt,0.3490
软件设计.txt,微机原理与接口技术_mooc.txt,0.3666
软件设计.txt,操作系统原理1.txt,0.1188
软件设计.txt,操作系统原理1_mooc.txt,0.2808
软件设计.txt,操作系统原理2.txt,0.1503
软件设计.txt,操作系统原理2_mooc.txt,0.2852
软件设计.txt,数字逻辑电路.txt,0.2178
软件设计.txt,数字逻辑电路_mooc.txt,0.0552
软件设计.txt,数据库原理与应用1.txt,0.1945
软件设计.txt,数据库原理与应用1_mooc.txt,0.3600
软件设计.txt,数据库原理与应用2.txt,0.1720
软件设计.txt,数据库原理与应用2_mooc.txt,0.3075
软件设计.txt,数据结构1.txt,0.0967
软件设计.txt,数据结构1_mooc.txt,0.3715
软件设计.txt,数据结构2.txt,0.2395
软件设计.txt,数据结构2_mooc.txt,0.2866
软件设计.txt,概率论与数理统计.txt,0.4479
软件设计.txt,概率论与数理统计_mooc.txt,0.3206
软件设计.txt,游戏程序设计.txt,0.2888
软件设计.txt,游戏程序设计_mooc.txt,0.2461
软件设计.txt,知识产权与软件保护.txt,0.2641
软件设计.txt,知识产权与软件保护_mooc.txt,0.3644
软件设计.txt,离散数学.txt,0.2087
软件设计.txt,离散数学_mooc.txt,0.1372
软件设计.txt,算法设计与分析.txt,0.2559
软件设计.txt,算法设计与分析_mooc.txt,0.2445
软件设计.txt,线性代数1.txt,0.2872
软件设计.txt,线性代数1_mooc.txt,0.1469
软件设计.txt,线性代数2.txt,0.2107
软件设计.txt,线性代数2_mooc.txt,0.3188
软件设计.txt,线性代数3.txt,0.2105
软件设计.txt,线性代数3_mooc.txt,0.3576
软件设计.txt,线性代数4.txt,0.2177
软件设计.txt,线性代数4_mooc.txt,0.3234
软件设计.txt,线性代数5.txt,0.2461
软件设计.txt,线性代数5_mooc.txt,0.2929
软件设计.txt,编译原理1.txt,0.3778
软件设计.txt,编译原理1_mooc.txt,0.3856
软件设计.txt,编译原理2.txt,0.4953
软件设计.txt,编译原理2_mooc.txt,0.2976
软件设计.txt,计算机导论.txt,0.1294
软件设计.txt,计算机导论_mooc.txt,0.3112
软件设计.txt,计算机网络A.txt,0.3333
软件设计.txt,计算机网络A_mooc.txt,0.3645
软件设计.txt,软件企业管理与文化.txt,0.3975
软件设计.txt,软件企业管理与文化_mooc.txt,0.4697
软件设计.txt,软件开发与测试实训.txt,0.1327
软件设计.txt,软件开发与测试实训_mooc.txt,0.4423
软件设计.txt,软件测试技术.txt,0.5187
软件设计.txt,软件测试技术_mooc.txt,0.4423
软件设计.txt,软件设计.txt,0.8775
软件设计.txt,软件设计_mooc.txt,0.1730
软件设计.txt,软件项目管理.txt,0.1936
软件设计.txt,软件项目管理_mooc.txt,0.0779
软件设计.txt,需求工程与UML建模.txt,0.0782
软件设计.txt,需求工程与UML建模_mooc.txt,0.1462
软件设计.txt,面向对象程序设计C++（A）.txt,0.1873
软件设计.txt,面向对象程序设计C++（A）_mooc.txt,0.2628
软件设计.txt,高级语言程序设计与算法初步（C语言）.txt,0.3472
软件设计.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.3744
软件设计.txt,高级软件工程.txt,0.1713
软件设计.txt,高级软件工程_mooc.txt,0.2736
软件设计_mooc.txt,.NET程序设计A.txt,0.3774
软件设计_mooc.txt,.NET程序设计A_mooc.txt,0.3422
软件设计_mooc.txt,CC++语言程序设计.txt,0.2681
软件设计_mooc.txt,CC++语言程序设计_mooc.txt,0.0562
软件设计_mooc.txt,IT基础实训.txt,0.2781
软件设计_mooc.txt,IT基础实训_mooc.txt,0.1239
软件设计_mooc.txt,J2EE框架.txt,0.2533
软件设计_mooc.txt,J2EE框架_mooc.txt,0.3125
软件设计_mooc.txt,Java框架.txt,0.3372
软件设计_mooc.txt,Java框架_mooc.txt,0.4436
软件设计_mooc.txt,JAVA程序设计A.txt,0.3810
软件设计_mooc.txt,JAVA程序设计A_mooc.txt,0.4436
软件设计_mooc.txt,Linux程序设计.txt,0.4368
软件设计_mooc.txt,Linux程序设计_mooc.txt,0.2627
软件设计_mooc.txt,oracle数据库.txt,0.2419
软件设计_mooc.txt,oracle数据库_mooc.txt,0.0940
软件设计_mooc.txt,python语言程序设计.txt,0.4630
软件设计_mooc.txt,python语言程序设计_mooc.txt,0.4054
软件设计_mooc.txt,Visual C++程序设计.txt,0.2251
软件设计_mooc.txt,Visual C++程序设计_mooc.txt,0.3241
软件设计_mooc.txt,Web开发基础与JSP.txt,0.1914
软件设计_mooc.txt,Web开发基础与JSP_mooc.txt,0.3274
软件设计_mooc.txt,人机交互技术.txt,0.3859
软件设计_mooc.txt,人机交互技术_mooc.txt,0.1987
软件设计_mooc.txt,信息安全A.txt,0.3127
软件设计_mooc.txt,信息安全A_mooc.txt,0.3360
软件设计_mooc.txt,嵌入式开发环境与工具.txt,0.1653
软件设计_mooc.txt,嵌入式开发环境与工具_mooc.txt,0.4609
软件设计_mooc.txt,嵌入式系统开发.txt,0.1925
软件设计_mooc.txt,嵌入式系统开发_mooc.txt,0.4421
软件设计_mooc.txt,微机原理与接口技术.txt,0.2405
软件设计_mooc.txt,微机原理与接口技术_mooc.txt,0.2622
软件设计_mooc.txt,操作系统原理1.txt,0.3763
软件设计_mooc.txt,操作系统原理1_mooc.txt,0.5518
软件设计_mooc.txt,操作系统原理2.txt,0.3987
软件设计_mooc.txt,操作系统原理2_mooc.txt,0.2628
软件设计_mooc.txt,数字逻辑电路.txt,0.3430
软件设计_mooc.txt,数字逻辑电路_mooc.txt,0.2563
软件设计_mooc.txt,数据库原理与应用1.txt,0.2117
软件设计_mooc.txt,数据库原理与应用1_mooc.txt,0.3140
软件设计_mooc.txt,数据库原理与应用2.txt,0.2405
软件设计_mooc.txt,数据库原理与应用2_mooc.txt,0.3570
软件设计_mooc.txt,数据结构1.txt,0.2494
软件设计_mooc.txt,数据结构1_mooc.txt,0.4085
软件设计_mooc.txt,数据结构2.txt,0.2100
软件设计_mooc.txt,数据结构2_mooc.txt,0.2852
软件设计_mooc.txt,概率论与数理统计.txt,0.4812
软件设计_mooc.txt,概率论与数理统计_mooc.txt,0.3953
软件设计_mooc.txt,游戏程序设计.txt,0.2547
软件设计_mooc.txt,游戏程序设计_mooc.txt,0.1950
软件设计_mooc.txt,知识产权与软件保护.txt,0.0141
软件设计_mooc.txt,知识产权与软件保护_mooc.txt,0.2190
软件设计_mooc.txt,离散数学.txt,0.2775
软件设计_mooc.txt,离散数学_mooc.txt,0.2341
软件设计_mooc.txt,算法设计与分析.txt,0.2014
软件设计_mooc.txt,算法设计与分析_mooc.txt,0.2043
软件设计_mooc.txt,线性代数1.txt,0.3628
软件设计_mooc.txt,线性代数1_mooc.txt,0.3617
软件设计_mooc.txt,线性代数2.txt,0.3708
软件设计_mooc.txt,线性代数2_mooc.txt,0.3614
软件设计_mooc.txt,线性代数3.txt,0.1935
软件设计_mooc.txt,线性代数3_mooc.txt,0.1965
软件设计_mooc.txt,线性代数4.txt,0.3469
软件设计_mooc.txt,线性代数4_mooc.txt,0.0820
软件设计_mooc.txt,线性代数5.txt,0.1764
软件设计_mooc.txt,线性代数5_mooc.txt,0.2189
软件设计_mooc.txt,编译原理1.txt,0.2806
软件设计_mooc.txt,编译原理1_mooc.txt,0.3217
软件设计_mooc.txt,编译原理2.txt,0.2098
软件设计_mooc.txt,编译原理2_mooc.txt,0.2659
软件设计_mooc.txt,计算机导论.txt,0.1572
软件设计_mooc.txt,计算机导论_mooc.txt,0.2529
软件设计_mooc.txt,计算机网络A.txt,0.2583
软件设计_mooc.txt,计算机网络A_mooc.txt,0.3442
软件设计_mooc.txt,软件企业管理与文化.txt,0.3387
软件设计_mooc.txt,软件企业管理与文化_mooc.txt,0.4025
软件设计_mooc.txt,软件开发与测试实训.txt,0.2862
软件设计_mooc.txt,软件开发与测试实训_mooc.txt,0.3575
软件设计_mooc.txt,软件测试技术.txt,0.2253
软件设计_mooc.txt,软件测试技术_mooc.txt,0.3575
软件设计_mooc.txt,软件设计.txt,0.3184
软件设计_mooc.txt,软件设计_mooc.txt,0.8735
软件设计_mooc.txt,软件项目管理.txt,0.2777
软件设计_mooc.txt,软件项目管理_mooc.txt,0.0986
软件设计_mooc.txt,需求工程与UML建模.txt,0.2079
软件设计_mooc.txt,需求工程与UML建模_mooc.txt,0.1251
软件设计_mooc.txt,面向对象程序设计C++（A）.txt,0.2680
软件设计_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.1436
软件设计_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.1661
软件设计_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.2874
软件设计_mooc.txt,高级软件工程.txt,0.1796
软件设计_mooc.txt,高级软件工程_mooc.txt,0.3140
软件项目管理.txt,.NET程序设计A.txt,0.0672
软件项目管理.txt,.NET程序设计A_mooc.txt,0.2151
软件项目管理.txt,CC++语言程序设计.txt,0.2997
软件项目管理.txt,CC++语言程序设计_mooc.txt,0.1991
软件项目管理.txt,IT基础实训.txt,0.0697
软件项目管理.txt,IT基础实训_mooc.txt,0.2759
软件项目管理.txt,J2EE框架.txt,0.3950
软件项目管理.txt,J2EE框架_mooc.txt,-0.0073
软件项目管理.txt,Java框架.txt,0.1977
软件项目管理.txt,Java框架_mooc.txt,0.3130
软件项目管理.txt,JAVA程序设计A.txt,0.1683
软件项目管理.txt,JAVA程序设计A_mooc.txt,0.3130
软件项目管理.txt,Linux程序设计.txt,0.2103
软件项目管理.txt,Linux程序设计_mooc.txt,0.1029
软件项目管理.txt,oracle数据库.txt,0.1183
软件项目管理.txt,oracle数据库_mooc.txt,0.2160
软件项目管理.txt,python语言程序设计.txt,0.2394
软件项目管理.txt,python语言程序设计_mooc.txt,0.1162
软件项目管理.txt,Visual C++程序设计.txt,0.2155
软件项目管理.txt,Visual C++程序设计_mooc.txt,0.1568
软件项目管理.txt,Web开发基础与JSP.txt,0.2231
软件项目管理.txt,Web开发基础与JSP_mooc.txt,0.2804
软件项目管理.txt,人机交互技术.txt,0.4332
软件项目管理.txt,人机交互技术_mooc.txt,0.2666
软件项目管理.txt,信息安全A.txt,0.1401
软件项目管理.txt,信息安全A_mooc.txt,0.2387
软件项目管理.txt,嵌入式开发环境与工具.txt,0.1464
软件项目管理.txt,嵌入式开发环境与工具_mooc.txt,0.2499
软件项目管理.txt,嵌入式系统开发.txt,0.3768
软件项目管理.txt,嵌入式系统开发_mooc.txt,0.1497
软件项目管理.txt,微机原理与接口技术.txt,0.1833
